,ID,Position,FullName,Link,FirstName,LastName,PrimaryNumber,BirthDate,CurrentAge,BirthCity,BirthProvState,BirthCountry,Nationality,Height,Weight,Active,AlternateCaptain,Captain,Rookie,ShootsCatches,RosterStatus
628,8471227,G,Devan Dubnyk,/api/v1/people/8471227,Devan,Dubnyk,40,1986-05-04,34,Regina,SK,CAN,CAN,"6' 6""",224,True,False,False,False,L,Y
629,8471709,D,Marc-Edouard Vlasic,/api/v1/people/8471709,Marc-Edouard,Vlasic,44,1987-03-30,33,Montreal,QC,CAN,CAN,"6' 1""",205,True,False,False,False,L,Y
630,8474053,C,Logan Couture,/api/v1/people/8474053,Logan,Couture,39,1989-03-28,31,Guelph,ON,CAN,CAN,"6' 1""",200,True,False,True,False,L,Y
631,8474889,G,Martin Jones,/api/v1/people/8474889,Martin,Jones,31,1990-01-10,30,North Vancouver,BC,CAN,CAN,"6' 4""",190,True,False,False,False,L,Y
632,8475169,LW,Evander Kane,/api/v1/people/8475169,Evander,Kane,9,1991-08-02,29,Vancouver,BC,CAN,CAN,"6' 2""",210,True,False,False,False,L,Y
633,8476442,LW,Matt Nieto,/api/v1/people/8476442,Matt,Nieto,83,1992-11-05,28,Long Beach,CA,USA,USA,"5' 11""",185,True,False,False,False,L,Y
634,8476474,RW,Stefan Noesen,/api/v1/people/8476474,Stefan,Noesen,11,1993-02-12,27,Plano,TX,USA,USA,"6' 1""",205,True,False,False,False,R,Y
635,8477987,C,Ryan Donato,/api/v1/people/8477987,Ryan,Donato,16,1996-04-09,24,Boston,MA,USA,USA,"6' 0""",192,True,False,False,False,L,Y
636,8478136,D,Jacob Middleton,/api/v1/people/8478136,Jacob,Middleton,67,1996-01-02,24,Wainwright,AB,CAN,CAN,"6' 3""",210,True,False,False,True,L,Y
637,8478414,RW,Timo Meier,/api/v1/people/8478414,Timo,Meier,28,1996-10-08,24,Herisau,,CHE,CHE,"6' 0""",210,True,False,False,False,L,Y
638,8479393,C,Noah Gregor,/api/v1/people/8479393,Noah,Gregor,73,1998-07-28,22,Beaumont,AB,CAN,CAN,"6' 0""",185,True,False,False,True,L,Y
639,8479580,C,Dylan Gambrell,/api/v1/people/8479580,Dylan,Gambrell,7,1996-08-26,24,Bonney Lake,WA,USA,USA,"6' 0""",185,True,False,False,True,R,Y
640,8479983,D,Mario Ferraro,/api/v1/people/8479983,Mario,Ferraro,38,1998-09-17,22,Toronto,ON,CAN,CAN,"5' 11""",185,True,False,False,True,L,Y
641,8480160,D,Radim Simek,/api/v1/people/8480160,Radim,Simek,51,1992-09-20,28,Mlada Boleslav,,CZE,CZE,"5' 11""",200,True,False,False,False,L,Y
642,8471273,C,Brandon Dubinsky,/api/v1/people/8471273,Brandon,Dubinsky,17,1986-04-29,34,Anchorage,AK,USA,USA,"6' 2""",208,True,False,False,False,L,I
643,8480074,C,Alexandre Texier,/api/v1/people/8480074,Alexandre,Texier,42,1999-09-13,21,St. Martin D'heres,,FRA,FRA,"6' 1""",192,True,False,False,True,L,Y
644,8469459,C,Mikko Koivu,/api/v1/people/8469459,Mikko,Koivu,9,1983-03-12,37,Turku,,FIN,FIN,"6' 3""",213,True,False,False,False,L,Y
645,8471804,C,Nathan Gerbe,/api/v1/people/8471804,Nathan,Gerbe,24,1987-07-24,33,Oxford,MI,USA,USA,"5' 4""",169,True,False,False,False,L,Y
646,8473422,LW,Nick Foligno,/api/v1/people/8473422,Nick,Foligno,71,1987-10-31,33,Buffalo,NY,USA,USA,"6' 0""",208,True,False,True,False,L,Y
647,8474062,C,Riley Nash,/api/v1/people/8474062,Riley,Nash,20,1989-05-09,31,Consort,AB,CAN,CAN,"6' 2""",185,True,False,False,False,R,Y
648,8474679,C,Gustav Nyquist,/api/v1/people/8474679,Gustav,Nyquist,14,1989-09-01,31,Halmstad,,SWE,SWE,"5' 11""",179,True,False,False,False,L,Y
649,8474715,RW,Cam Atkinson,/api/v1/people/8474715,Cam,Atkinson,13,1989-06-05,31,Riverside,CT,USA,USA,"5' 8""",175,True,False,False,False,R,Y
650,8475233,D,David Savard,/api/v1/people/8475233,David,Savard,58,1990-10-22,30,St. Hyacinthe,QC,CAN,CAN,"6' 2""",229,True,False,False,False,R,Y
651,8476432,C,Boone Jenner,/api/v1/people/8476432,Boone,Jenner,38,1993-06-15,27,Dorchester,ON,CAN,CAN,"6' 2""",208,True,True,False,False,L,Y
652,8476449,D,Scott Harrington,/api/v1/people/8476449,Scott,Harrington,4,1993-03-10,27,Kingston,ON,CAN,CAN,"6' 2""",204,True,False,False,False,L,Y
653,8476870,C,Stefan Matteau,/api/v1/people/8476870,Stefan,Matteau,23,1994-02-23,26,Chicago,IL,USA,USA,"6' 2""",220,True,False,False,False,L,Y
654,8476914,G,Joonas Korpisalo,/api/v1/people/8476914,Joonas,Korpisalo,70,1994-04-28,26,Pori,,FIN,FIN,"6' 3""",191,True,False,False,False,L,Y
655,8477416,RW,Oliver Bjorkstrand,/api/v1/people/8477416,Oliver,Bjorkstrand,28,1995-04-10,25,Herning,,DNK,DNK,"6' 0""",177,True,False,False,False,R,Y
656,8477495,D,Seth Jones,/api/v1/people/8477495,Seth,Jones,3,1994-10-03,26,Arlington,TX,USA,USA,"6' 4""",209,True,False,False,False,R,Y
657,8477503,C,Max Domi,/api/v1/people/8477503,Max,Domi,13,1995-03-02,25,Winnipeg,MB,CAN,CAN,"5' 10""",192,True,False,False,False,L,Y
658,8478007,G,Elvis Merzlikins,/api/v1/people/8478007,Elvis,Merzlikins,90,1994-04-13,26,Riga,,LVA,LVA,"6' 3""",181,True,False,False,True,L,Y
659,8478460,D,Zach Werenski,/api/v1/people/8478460,Zach,Werenski,8,1997-07-19,23,Grosse Pointe,MI,USA,USA,"6' 2""",212,True,False,False,False,L,Y
660,8478567,D,Dean Kukan,/api/v1/people/8478567,Dean,Kukan,46,1993-07-08,27,Volketswil,,CHE,CHE,"6' 2""",192,True,False,False,False,L,Y
661,8478882,D,Vladislav Gavrikov,/api/v1/people/8478882,Vladislav,Gavrikov,44,1995-11-21,25,Yaroslavl,,RUS,RUS,"6' 3""",213,True,False,False,True,L,Y
662,8479369,D,Andrew Peeke,/api/v1/people/8479369,Andrew,Peeke,2,1998-03-17,22,Parkland,FL,USA,USA,"6' 3""",194,True,False,False,True,R,Y
663,8479400,C,Pierre-Luc Dubois,/api/v1/people/8479400,Pierre-Luc,Dubois,18,1998-06-24,22,Ste-Agathe-des-Monts,QC,CAN,CAN,"6' 3""",218,True,False,False,False,L,Y
664,8479945,D,Gavin Bayreuther,/api/v1/people/8479945,Gavin,Bayreuther,44,1994-05-12,26,Canaan,NH,USA,USA,"6' 1""",195,True,False,False,True,L,Y
665,8480162,G,Matiss Kivlenieks,/api/v1/people/8480162,Matiss,Kivlenieks,80,1996-08-26,24,Riga,,LVA,USA,"6' 2""",178,True,False,False,True,L,Y
666,8480762,LW,Eric Robinson,/api/v1/people/8480762,Eric,Robinson,50,1995-06-14,25,Bellmawr,NJ,USA,USA,"6' 2""",197,True,False,False,True,L,Y
667,8480853,C,Liam Foudy,/api/v1/people/8480853,Liam,Foudy,19,2000-02-04,20,Scarborough,ON,CAN,CAN,"6' 2""",182,True,False,False,True,L,Y
668,8474688,D,Greg Pateryn,/api/v1/people/8474688,Greg,Pateryn,29,1990-06-20,30,Sterling Heights,MI,USA,USA,"6' 3""",220,True,False,False,False,R,Y
669,8475760,C,Nick Bjugstad,/api/v1/people/8475760,Nick,Bjugstad,27,1992-07-17,28,Minneapolis,MN,USA,USA,"6' 6""",215,True,False,False,False,R,Y
670,8478039,G,Kaapo Kahkonen,/api/v1/people/8478039,Kaapo,Kahkonen,34,1996-08-16,24,Helsinki,,FIN,FIN,"6' 2""",215,True,False,False,True,L,Y
671,8478413,LW,Jordan Greenway,/api/v1/people/8478413,Jordan,Greenway,18,1997-02-16,23,Canton,NY,USA,USA,"6' 6""",225,True,False,False,False,L,Y
672,8478864,LW,Kirill Kaprizov,/api/v1/people/8478864,Kirill,Kaprizov,97,1997-04-26,23,Novokuznetsk,,RUS,RUS,"5' 9""",185,True,False,False,True,L,Y
673,8470600,D,Ryan Suter,/api/v1/people/8470600,Ryan,Suter,20,1985-01-21,35,Madison,WI,USA,USA,"6' 2""",206,True,True,False,False,L,Y
674,8470610,LW,Zach Parise,/api/v1/people/8470610,Zach,Parise,11,1984-07-28,36,Minneapolis,MN,USA,USA,"5' 11""",195,True,True,False,False,L,Y
675,8471774,G,Alex Stalock,/api/v1/people/8471774,Alex,Stalock,32,1987-07-28,33,St. Paul,MN,USA,USA,"6' 0""",200,True,False,False,False,L,Y
676,8474009,C,Nick Bonino,/api/v1/people/8474009,Nick,Bonino,13,1988-04-20,32,Hartford,CT,USA,USA,"6' 1""",196,True,False,False,False,L,Y
677,8474716,D,Jared Spurgeon,/api/v1/people/8474716,Jared,Spurgeon,46,1989-11-29,31,Edmonton,AB,CAN,CAN,"5' 9""",167,True,False,False,False,R,Y
678,8475149,C,Marcus Johansson,/api/v1/people/8475149,Marcus,Johansson,90,1990-10-06,30,Landskrona,,SWE,SWE,"6' 1""",205,True,False,False,False,L,Y
679,8475220,LW,Marcus Foligno,/api/v1/people/8475220,Marcus,Foligno,17,1991-08-10,29,Buffalo,NY,USA,CAN,"6' 3""",224,True,False,False,False,L,Y
680,8475660,G,Cam Talbot,/api/v1/people/8475660,Cam,Talbot,33,1987-07-05,33,Caledonia,ON,CAN,CAN,"6' 4""",196,True,False,False,False,L,Y
681,8475692,RW,Mats Zuccarello,/api/v1/people/8475692,Mats,Zuccarello,36,1987-09-01,33,Oslo,,NOR,NOR,"5' 8""",178,True,False,False,False,L,Y
682,8476437,C,Victor Rask,/api/v1/people/8476437,Victor,Rask,49,1993-03-01,27,Leksand,,SWE,SWE,"6' 2""",193,True,False,False,False,L,Y
683,8476463,D,Jonas Brodin,/api/v1/people/8476463,Jonas,Brodin,25,1993-07-12,27,Karlstad,,SWE,SWE,"6' 1""",194,True,False,False,False,L,Y
684,8476779,D,Brad Hunt,/api/v1/people/8476779,Brad,Hunt,77,1988-08-24,32,Maple Ridge,BC,CAN,CAN,"5' 9""",176,True,False,False,False,L,Y
685,8476856,D,Matt Dumba,/api/v1/people/8476856,Matt,Dumba,24,1994-07-25,26,Regina,SK,CAN,CAN,"6' 0""",180,True,False,False,False,R,Y
686,8477369,D,Carson Soucy,/api/v1/people/8477369,Carson,Soucy,21,1994-07-27,26,Viking,AB,CAN,CAN,"6' 5""",210,True,False,False,True,L,Y
687,8477451,RW,Ryan Hartman,/api/v1/people/8477451,Ryan,Hartman,38,1994-09-20,26,Hilton Head Isl.,SC,USA,USA,"6' 0""",189,True,False,False,False,R,Y
688,8477942,LW,Kevin Fiala,/api/v1/people/8477942,Kevin,Fiala,22,1996-07-22,24,St. Gallen,,CHE,CHE,"5' 10""",193,True,False,False,False,L,Y
689,8478493,C,Joel Eriksson Ek,/api/v1/people/8478493,Joel,Eriksson Ek,14,1997-01-29,23,Karlstad,,SWE,SWE,"6' 1""",210,True,False,False,False,L,Y
690,8481477,C,Nico Sturm,/api/v1/people/8481477,Nico,Sturm,7,1995-05-03,25,Augsburg,,DEU,DEU,"6' 3""",206,True,False,False,True,L,Y
691,8473412,C,Bryan Little,/api/v1/people/8473412,Bryan,Little,18,1987-11-12,33,Edmonton,AB,CAN,CAN,"6' 0""",191,True,False,False,False,R,Y
692,8478424,C,Jansen Harkins,/api/v1/people/8478424,Jansen,Harkins,12,1997-05-23,23,Cleveland,OH,USA,USA,"6' 1""",182,True,False,False,True,L,Y
693,8478891,C,Mason Appleton,/api/v1/people/8478891,Mason,Appleton,22,1996-01-15,24,Green Bay,WI,USA,USA,"6' 2""",193,True,False,False,False,R,Y
694,8478915,D,Sami Niku,/api/v1/people/8478915,Sami,Niku,8,1996-10-10,24,Haapavesi,,FIN,FIN,"6' 1""",176,True,False,False,False,L,Y
695,8470775,C,Nate Thompson,/api/v1/people/8470775,Nate,Thompson,11,1984-10-05,36,Anchorage,AK,USA,USA,"6' 1""",205,True,False,False,False,L,Y
696,8471218,RW,Blake Wheeler,/api/v1/people/8471218,Blake,Wheeler,26,1986-08-31,34,Plymouth,MN,USA,USA,"6' 5""",225,True,False,True,False,R,Y
697,8471669,C,Paul Stastny,/api/v1/people/8471669,Paul,Stastny,25,1985-12-27,34,Quebec City,QC,CAN,USA,"6' 0""",193,True,False,False,False,L,Y
698,8473618,LW,Mathieu Perreault,/api/v1/people/8473618,Mathieu,Perreault,85,1988-01-05,32,Drummondville,QC,CAN,CAN,"5' 10""",188,True,False,False,False,L,Y
699,8474579,D,Luca Sbisa,/api/v1/people/8474579,Luca,Sbisa,5,1990-01-30,30,Ozieri,,ITA,CHE,"6' 3""",206,True,False,False,False,L,Y
700,8475762,D,Derek Forbort,/api/v1/people/8475762,Derek,Forbort,24,1992-03-04,28,Duluth,MN,USA,USA,"6' 4""",219,True,False,False,False,L,Y
701,8476316,G,Laurent Brossoit,/api/v1/people/8476316,Laurent,Brossoit,30,1993-03-23,27,Port Alberni,BC,CAN,CAN,"6' 3""",204,True,False,False,False,L,Y
702,8476331,D,Dylan DeMelo,/api/v1/people/8476331,Dylan,DeMelo,2,1993-05-01,27,London,ON,CAN,CAN,"6' 0""",191,True,False,False,False,R,Y
703,8476392,C,Adam Lowry,/api/v1/people/8476392,Adam,Lowry,17,1993-03-29,27,St. Louis,MO,USA,USA,"6' 5""",210,True,False,False,False,L,Y
704,8476460,C,Mark Scheifele,/api/v1/people/8476460,Mark,Scheifele,55,1993-03-15,27,Kitchener,ON,CAN,CAN,"6' 3""",207,True,True,False,False,R,Y
705,8476470,D,Nathan Beaulieu,/api/v1/people/8476470,Nathan,Beaulieu,88,1992-12-05,28,Strathroy,ON,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y
706,8476945,G,Connor Hellebuyck,/api/v1/people/8476945,Connor,Hellebuyck,37,1993-05-19,27,Commerce,MI,USA,USA,"6' 4""",207,True,False,False,False,L,Y
707,8476952,C,Dominic Toninato,/api/v1/people/8476952,Dominic,Toninato,21,1994-03-09,26,Duluth,MN,USA,USA,"6' 2""",191,True,False,False,False,L,Y
708,8477359,D,Tucker Poolman,/api/v1/people/8477359,Tucker,Poolman,3,1993-06-08,27,Dubuque,IA,USA,USA,"6' 2""",199,True,False,False,False,R,Y
709,8477429,C,Andrew Copp,/api/v1/people/8477429,Andrew,Copp,9,1994-07-08,26,Ann Arbor,MI,USA,USA,"6' 1""",206,True,False,False,False,L,Y
710,8477480,G,Eric Comrie,/api/v1/people/8477480,Eric,Comrie,1,1995-07-06,25,Edmonton,AB,CAN,CAN,"6' 1""",175,True,False,False,True,L,Y
711,8477504,D,Josh Morrissey,/api/v1/people/8477504,Josh,Morrissey,44,1995-03-28,25,Calgary,AB,CAN,CAN,"6' 0""",195,True,True,False,False,L,Y
712,8477940,LW,Nikolaj Ehlers,/api/v1/people/8477940,Nikolaj,Ehlers,27,1996-02-14,24,Aalborg,,DNK,DNK,"6' 0""",172,True,False,False,False,L,Y
713,8478398,LW,Kyle Connor,/api/v1/people/8478398,Kyle,Connor,81,1996-12-09,24,Shelby Township,MI,USA,USA,"6' 1""",182,True,False,False,False,L,Y
714,8478458,C,Jack Roslovic,/api/v1/people/8478458,Jack,Roslovic,28,1997-01-29,23,Columbus,OH,USA,USA,"6' 1""",187,True,False,False,False,R,Y
715,8479339,RW,Patrik Laine,/api/v1/people/8479339,Patrik,Laine,29,1998-04-19,22,Tampere,,FIN,FIN,"6' 5""",206,True,False,False,False,R,Y
716,8480145,D,Neal Pionk,/api/v1/people/8480145,Neal,Pionk,4,1995-07-29,25,Omaha,NE,USA,USA,"6' 0""",186,True,False,False,False,R,Y
717,8478432,RW,Christian Fischer,/api/v1/people/8478432,Christian,Fischer,36,1997-04-15,23,Chicago,IL,USA,USA,"6' 2""",214,True,False,False,False,R,Y
718,8480849,C,Barrett Hayton,/api/v1/people/8480849,Barrett,Hayton,29,2000-06-09,20,Peterborough,ON,CAN,CAN,"6' 1""",190,True,False,False,True,L,Y
719,8480950,D,Ilya Lyubushkin,/api/v1/people/8480950,Ilya,Lyubushkin,46,1994-04-06,26,Moscow,,RUS,RUS,"6' 2""",201,True,False,False,False,R,Y
720,8471274,D,Alex Goligoski,/api/v1/people/8471274,Alex,Goligoski,33,1985-07-30,35,Grand Rapids,MN,USA,USA,"5' 11""",185,True,False,False,False,L,Y
721,8471769,D,Niklas Hjalmarsson,/api/v1/people/8471769,Niklas,Hjalmarsson,4,1987-06-06,33,Eksjo,,SWE,SWE,"6' 3""",197,True,True,False,False,L,Y
722,8473548,RW,Phil Kessel,/api/v1/people/8473548,Phil,Kessel,81,1987-10-02,33,Madison,WI,USA,USA,"6' 0""",202,True,False,False,False,R,Y
723,8474218,D,Jason Demers,/api/v1/people/8474218,Jason,Demers,55,1988-06-09,32,Dorval,QC,CAN,CAN,"6' 1""",195,True,False,False,False,R,Y
724,8474613,C,Derek Stepan,/api/v1/people/8474613,Derek,Stepan,21,1990-06-18,30,Hastings,MN,USA,USA,"6' 0""",196,True,True,False,False,R,Y
725,8475171,D,Oliver Ekman-Larsson,/api/v1/people/8475171,Oliver,Ekman-Larsson,23,1991-07-17,29,Karlskrona,,SWE,SWE,"6' 2""",200,True,False,True,False,L,Y
726,8475311,G,Darcy Kuemper,/api/v1/people/8475311,Darcy,Kuemper,35,1990-05-05,30,Saskatoon,SK,CAN,CAN,"6' 5""",215,True,False,False,False,L,Y
727,8475728,C,Johan Larsson,/api/v1/people/8475728,Johan,Larsson,22,1992-07-25,28,Lau,,SWE,SWE,"5' 11""",204,True,False,False,False,L,Y
728,8475752,C,Tyler Pitlick,/api/v1/people/8475752,Tyler,Pitlick,17,1991-11-01,29,Minneapolis,MN,USA,USA,"6' 2""",200,True,False,False,False,R,Y
729,8477293,G,Antti Raanta,/api/v1/people/8477293,Antti,Raanta,32,1989-05-12,31,Rauma,,FIN,FIN,"6' 0""",195,True,False,False,False,L,Y
730,8477401,C,John Hayden,/api/v1/people/8477401,John,Hayden,15,1995-02-14,25,Chicago,IL,USA,USA,"6' 3""",223,True,False,False,False,R,Y
731,8477851,D,Jordan Oesterle,/api/v1/people/8477851,Jordan,Oesterle,82,1992-06-25,28,Dearborn Heights,MI,USA,USA,"6' 0""",182,True,False,False,False,L,Y
732,8477951,C,Nick Schmaltz,/api/v1/people/8477951,Nick,Schmaltz,8,1996-02-23,24,Madison,WI,USA,USA,"6' 0""",177,True,False,False,False,R,Y
733,8477989,C,Christian Dvorak,/api/v1/people/8477989,Christian,Dvorak,18,1996-02-02,24,Palos,IL,USA,USA,"6' 0""",195,True,False,False,False,L,Y
734,8478474,LW,Lawson Crouse,/api/v1/people/8478474,Lawson,Crouse,67,1997-06-23,23,Mt. Brydges,ON,CAN,CAN,"6' 4""",220,True,False,False,False,L,Y
735,8478476,D,Kyle Capobianco,/api/v1/people/8478476,Kyle,Capobianco,75,1997-08-13,23,Mississauga,ON,CAN,CAN,"6' 1""",196,True,False,False,True,L,Y
736,8478499,G,Adin Hill,/api/v1/people/8478499,Adin,Hill,31,1996-05-11,24,Comox,BC,CAN,CAN,"6' 6""",202,True,False,False,True,L,Y
737,8478856,RW,Conor Garland,/api/v1/people/8478856,Conor,Garland,83,1996-03-11,24,Scituate,MA,USA,USA,"5' 10""",165,True,False,False,False,R,Y
738,8479343,RW,Clayton Keller,/api/v1/people/8479343,Clayton,Keller,9,1998-07-29,22,Chesterfield,MO,USA,USA,"5' 10""",170,True,False,False,False,L,Y
739,8479345,D,Jakob Chychrun,/api/v1/people/8479345,Jakob,Chychrun,6,1998-03-31,22,Boca Raton,FL,USA,USA,"6' 2""",210,True,False,False,False,L,Y
740,8481522,C,Peyton Krebs,/api/v1/people/8481522,Peyton,Krebs,18,2001-01-26,19,Calgary,AB,CAN,CAN,"5' 11""",180,True,False,False,True,L,Y
741,8470594,G,Marc-Andre Fleury,/api/v1/people/8470594,Marc-Andre,Fleury,29,1984-11-28,36,Sorel,QC,CAN,CAN,"6' 2""",185,True,False,False,False,L,Y
742,8471817,RW,Ryan Reaves,/api/v1/people/8471817,Ryan,Reaves,75,1987-01-20,33,Winnipeg,MB,CAN,CAN,"6' 2""",225,True,False,False,False,R,Y
743,8474157,LW,Max Pacioretty,/api/v1/people/8474157,Max,Pacioretty,67,1988-11-20,32,New Canaan,CT,USA,USA,"6' 2""",215,True,False,False,False,L,Y
744,8474166,D,Alec Martinez,/api/v1/people/8474166,Alec,Martinez,23,1987-07-26,33,Rochester Hills,MI,USA,USA,"6' 1""",209,True,False,False,False,L,Y
745,8474207,D,Nick Holden,/api/v1/people/8474207,Nick,Holden,22,1987-05-15,33,St. Albert,AB,CAN,CAN,"6' 4""",212,True,False,False,False,L,Y
746,8474565,D,Alex Pietrangelo,/api/v1/people/8474565,Alex,Pietrangelo,27,1990-01-18,30,King City,ON,CAN,CAN,"6' 3""",210,True,False,False,False,R,Y
747,8475188,D,Brayden McNabb,/api/v1/people/8475188,Brayden,McNabb,3,1991-01-21,29,Davidson,SK,CAN,CAN,"6' 4""",213,True,False,False,False,L,Y
748,8475191,RW,Reilly Smith,/api/v1/people/8475191,Reilly,Smith,19,1991-04-01,29,Mimico,ON,CAN,CAN,"6' 1""",183,True,False,False,False,L,Y
749,8475215,G,Robin Lehner,/api/v1/people/8475215,Robin,Lehner,90,1991-07-24,29,Gothenburg,,SWE,SWE,"6' 4""",240,True,False,False,False,L,Y
750,8475913,RW,Mark Stone,/api/v1/people/8475913,Mark,Stone,61,1992-05-13,28,Winnipeg,MB,CAN,CAN,"6' 3""",202,True,False,False,False,R,Y
751,8476448,C,William Karlsson,/api/v1/people/8476448,William,Karlsson,71,1993-01-08,27,Marsta,,SWE,SWE,"6' 0""",195,True,False,False,False,L,Y
752,8476539,C,Jonathan Marchessault,/api/v1/people/8476539,Jonathan,Marchessault,81,1990-12-27,29,Cap-Rouge,QC,CAN,CAN,"5' 9""",180,True,False,False,False,R,Y
753,8476861,G,Oscar Dansk,/api/v1/people/8476861,Oscar,Dansk,35,1994-02-28,26,Stockholm,,SWE,SWE,"6' 3""",195,True,False,False,True,L,Y
754,8476905,C,Chandler Stephenson,/api/v1/people/8476905,Chandler,Stephenson,20,1994-04-22,26,Saskatoon,SK,CAN,CAN,"6' 0""",208,True,False,False,False,L,Y
755,8476982,C,Danny O'Regan,/api/v1/people/8476982,Danny,O'Regan,65,1994-01-30,26,Berlin,,DEU,USA,"5' 10""",180,True,False,False,True,R,Y
756,8477447,D,Shea Theodore,/api/v1/people/8477447,Shea,Theodore,27,1995-08-03,25,Langley,BC,CAN,CAN,"6' 2""",195,True,False,False,False,L,Y
757,8477472,D,Carl Dahlstrom,/api/v1/people/8477472,Carl,Dahlstrom,23,1995-01-28,25,Stockholm,,SWE,SWE,"6' 4""",231,True,False,False,False,L,Y
758,8477478,LW,William Carrier,/api/v1/people/8477478,William,Carrier,28,1994-12-20,25,LaSalle,QC,CAN,CAN,"6' 2""",218,True,False,False,False,L,Y
759,8477931,LW,Tomas Nosek,/api/v1/people/8477931,Tomas,Nosek,92,1992-09-01,28,Pardubice,,CZE,CZE,"6' 2""",205,True,False,False,False,L,Y
760,8477949,RW,Alex Tuch,/api/v1/people/8477949,Alex,Tuch,89,1996-05-10,24,Syracuse,NY,USA,USA,"6' 4""",220,True,False,False,False,R,Y
761,8478097,C,Reid Duke,/api/v1/people/8478097,Reid,Duke,37,1996-01-28,24,Calgary,AB,CAN,CAN,"6' 0""",191,True,False,False,True,R,Y
762,8478106,RW,Dylan Sikura,/api/v1/people/8478106,Dylan,Sikura,95,1995-06-01,25,Aurora,ON,CAN,CAN,"5' 11""",166,True,False,False,False,L,Y
763,8478462,C,Nicolas Roy,/api/v1/people/8478462,Nicolas,Roy,10,1997-02-05,23,Amos,QC,CAN,CAN,"6' 4""",200,True,False,False,True,R,Y
764,8479639,D,Dylan Coghlan,/api/v1/people/8479639,Dylan,Coghlan,52,1998-02-19,22,Duncan,BC,CAN,CAN,"6' 2""",190,True,False,False,True,R,Y
765,8480727,D,Zach Whitecloud,/api/v1/people/8480727,Zach,Whitecloud,2,1996-11-28,24,Brandon,MB,CAN,CAN,"6' 2""",209,True,False,False,True,R,Y
