,ID,Position,FullName,Link,FirstName,LastName,PrimaryNumber,BirthDate,BirthCity,BirthProvState,BirthCountry,Nationality,Height,Weight,Active,Rookie,RosterStatus
175,8468604,R,Michel Ouellet,/api/v1/people/8468604,Michel,Ouellet,7,1982-03-05,Rimouski,QC,CAN,CAN,"6' 1""",193,False,False,N
176,8468707,L,Guillaume Lefebvre,/api/v1/people/8468707,Guillaume,Lefebvre,92,1981-05-07,Amos,QC,CAN,CAN,"6' 1""",200,False,False,N
177,8469474,R,Colby Armstrong,/api/v1/people/8469474,Colby,Armstrong,20,1982-11-23,Lloydminster,SK,CAN,CAN,"6' 2""",185,False,False,Y
178,8469505,D,Noah Welch,/api/v1/people/8469505,Noah,Welch,3,1982-08-26,Brighton,MA,USA,USA,"6' 4""",215,False,False,N
179,8469568,L,Tomas Surovy,/api/v1/people/8469568,Tomas,Surovy,76,1981-09-24,Banská Bystrica,,SVK,SVK,"6' 0""",191,False,False,N
180,8470030,L,Lasse Pirjeta,/api/v1/people/8470030,Lasse,Pirjeta,11,1974-04-04,Oulu,,FIN,FIN,"6' 3""",228,False,False,N
181,8470171,C,Max Talbot,/api/v1/people/8470171,Max,Talbot,25,1984-02-11,Lemoyne,QC,CAN,CAN,"5' 11""",186,False,False,N
182,8470299,C,Erik Christensen,/api/v1/people/8470299,Erik,Christensen,26,1983-12-17,Edmonton,AB,CAN,CAN,"6' 1""",200,False,False,Y
183,8470309,D,Ryan Whitney,/api/v1/people/8470309,Ryan,Whitney,6,1983-02-19,Boston,MA,USA,USA,"6' 4""",209,False,False,N
184,8471675,C,Sidney Crosby,/api/v1/people/8471675,Sidney,Crosby,87,1987-08-07,Cole Harbour,NS,CAN,CAN,"5' 11""",200,True,False,Y
185,8459432,G,Jocelyn Thibault,/api/v1/people/8459432,Jocelyn,Thibault,35,1975-01-12,Montreal,QC,CAN,CAN,"5' 11""",169,False,False,Y
186,8467430,G,Dany Sabourin,/api/v1/people/8467430,Dany,Sabourin,35,1980-09-02,Val D'or,QC,CAN,CAN,"6' 4""",204,False,False,N
187,8467959,G,Sebastien Caron,/api/v1/people/8467959,Sebastien,Caron,35,1980-06-25,Amqui,QC,CAN,CAN,"6' 1""",170,False,False,Y
188,8470594,G,Marc-Andre Fleury,/api/v1/people/8470594,Marc-Andre,Fleury,29,1984-11-28,Sorel,QC,CAN,CAN,"6' 2""",185,True,False,Y
189,8446830,R,Tom Fitzgerald,/api/v1/people/8446830,Tom,Fitzgerald,12,1968-08-28,Billerica,MA,USA,USA,"6' 0""",195,False,False,Y
190,8448769,D,Brian Leetch,/api/v1/people/8448769,Brian,Leetch,2,1968-03-03,Corpus Christi,TX,USA,USA,"6' 0""",190,False,False,Y
191,8456430,C,Travis Green,/api/v1/people/8456430,Travis,Green,39,1970-12-20,Castlegar,BC,CAN,CAN,"6' 2""",200,False,False,Y
192,8457297,L,Shawn McEachern,/api/v1/people/8457297,Shawn,McEachern,17,1969-02-28,Waltham,MA,USA,USA,"5' 11""",200,False,False,N
193,8457421,D,Ian Moran,/api/v1/people/8457421,Ian,Moran,18,1972-08-24,Cleveland,OH,USA,USA,"5' 11""",197,False,False,N
194,8458052,D,Jiri Slegr,/api/v1/people/8458052,Jiri,Slegr,71,1971-05-30,Jihlava,,CZE,CZE,"6' 1""",210,False,False,I
195,8458487,C,Alexei Zhamnov,/api/v1/people/8458487,Alexei,Zhamnov,10,1970-10-01,Moscow,,RUS,RUS,"6' 1""",204,False,False,I
196,8458532,R,Glen Murray,/api/v1/people/8458532,Glen,Murray,27,1972-11-01,Halifax,NS,CAN,CAN,"6' 3""",218,False,False,N
197,8458620,R,Mariusz Czerkawski,/api/v1/people/8458620,Mariusz,Czerkawski,29,1972-04-13,Radomsko,,POL,POL,"6' 0""",200,False,False,Y
198,8459628,D,Hal Gill,/api/v1/people/8459628,Hal,Gill,75,1975-04-06,Concord,MA,USA,USA,"6' 7""",243,False,False,Y
199,8460507,C,Wayne Primeau,/api/v1/people/8460507,Wayne,Primeau,18,1976-06-04,Scarborough,ON,CAN,CAN,"6' 4""",225,False,False,N
200,8460533,C,Dave Scatchard,/api/v1/people/8460533,Dave,Scatchard,38,1976-02-20,Hinton,AB,CAN,CAN,"6' 3""",220,False,False,N
201,8460588,R,Eric Nickulas,/api/v1/people/8460588,Eric,Nickulas,47,1975-03-25,Hyannis,MA,USA,USA,"5' 11""",206,False,False,N
202,8462094,L,Brad Isbister,/api/v1/people/8462094,Brad,Isbister,27,1977-05-07,Edmonton,AB,CAN,CAN,"6' 4""",225,False,False,N
203,8462209,L,P.J. Axelsson,/api/v1/people/8462209,P.J.,Axelsson,11,1975-02-26,Kungalv,,SWE,SWE,"6' 1""",188,False,False,Y
204,8464967,C,Marty Reasoner,/api/v1/people/8464967,Marty,Reasoner,16,1977-02-26,Honeoye Falls,NY,USA,USA,"6' 1""",197,False,False,Y
205,8464979,L,Marco Sturm,/api/v1/people/8464979,Marco,Sturm,16,1978-09-08,Dingolfing,,DEU,DEU,"6' 0""",196,False,False,Y
206,8464983,L,Dan Lacouture,/api/v1/people/8464983,Dan,Lacouture,20,1977-04-18,Hyannis,MA,USA,USA,"6' 2""",215,False,False,N
207,8466035,L,Sergei Samsonov,/api/v1/people/8466035,Sergei,Samsonov,14,1978-10-27,Moscow,,RUS,RUS,"5' 8""",188,False,False,Y
208,8466138,C,Joe Thornton,/api/v1/people/8466138,Joe,Thornton,97,1979-07-02,London,ON,CAN,CAN,"6' 4""",220,True,False,Y
209,8466145,D,Nick Boynton,/api/v1/people/8466145,Nick,Boynton,24,1979-01-14,Nobleton,ON,CAN,CAN,"6' 1""",218,False,False,Y
210,8466200,R,Josh Langfeld,/api/v1/people/8466200,Josh,Langfeld,15,1977-07-17,Fridley,MN,USA,USA,"6' 3""",215,False,False,N
211,8466300,R,Ben Guite,/api/v1/people/8466300,Ben,Guite,40,1978-07-17,Montreal,QC,CAN,CAN,"6' 1""",210,False,False,N
212,8467331,D,Brad Stuart,/api/v1/people/8467331,Brad,Stuart,17,1979-11-06,Rocky Mountain House,AB,CAN,CAN,"6' 2""",215,False,False,N
213,8467436,D,Jay Leach,/api/v1/people/8467436,Jay,Leach,33,1979-09-02,Syracuse,NY,USA,USA,"6' 5""",220,False,False,N
214,8467444,R,Patrick Leahy,/api/v1/people/8467444,Patrick,Leahy,28,1979-06-09,Brighton,MA,USA,USA,"6' 3""",200,False,False,N
215,8467700,C,Eric Healey,/api/v1/people/8467700,Eric,Healey,18,1975-01-20,Hull,MA,USA,USA,"5' 11""",201,False,False,N
216,8467889,D,David Tanabe,/api/v1/people/8467889,David,Tanabe,45,1980-07-19,White Bear Lake,MN,USA,USA,"6' 1""",212,False,False,N
217,8467941,L,Zdenek Blatny,/api/v1/people/8467941,Zdenek,Blatny,89,1981-01-14,Brno,,CZE,CZE,"6' 1""",195,False,False,Y
218,8468504,R,Brad Boyes,/api/v1/people/8468504,Brad,Boyes,28,1982-04-17,Mississauga,ON,CAN,CAN,"6' 0""",199,False,False,Y
219,8469626,D,Andrew Alberts,/api/v1/people/8469626,Andrew,Alberts,41,1981-06-30,Minneapolis,MN,USA,USA,"6' 5""",218,False,False,I
220,8469684,D,Milan Jurcina,/api/v1/people/8469684,Milan,Jurcina,27,1983-06-07,Liptovsky Mikulas,,SVK,SVK,"6' 4""",253,False,False,Y
221,8469795,D,Kevin Dallman,/api/v1/people/8469795,Kevin,Dallman,38,1981-02-26,Niagara Falls,ON,CAN,CAN,"5' 11""",195,False,False,Y
222,8470223,C,Yan Stastny,/api/v1/people/8470223,Yan,Stastny,25,1982-09-30,Quebec City,QC,CAN,CAN,"5' 10""",191,False,False,N
223,8470418,L,Nathan Robinson,/api/v1/people/8470418,Nathan,Robinson,51,1981-12-31,Scarborough,ON,CAN,CAN,"5' 10""",180,False,False,N
224,8470614,D,Mark Stuart,/api/v1/people/8470614,Mark,Stuart,5,1984-04-27,Rochester,MN,USA,USA,"6' 2""",215,False,False,N
225,8470638,C,Patrice Bergeron,/api/v1/people/8470638,Patrice,Bergeron,37,1985-07-24,Ancienne-Lorette,QC,CAN,CAN,"6' 1""",195,True,False,Y
226,8471372,C,Ben Walter,/api/v1/people/8471372,Ben,Walter,36,1984-05-11,Beaconsfield,QC,CAN,CAN,"6' 1""",190,False,False,N
227,8460703,G,Tim Thomas,/api/v1/people/8460703,Tim,Thomas,30,1974-04-15,Flint,MI,USA,USA,"5' 11""",201,False,False,Y
228,8467453,G,Andrew Raycroft,/api/v1/people/8467453,Andrew,Raycroft,30,1980-05-04,Belleville,ON,CAN,CAN,"6' 1""",180,False,False,N
229,8469653,G,Jordan Sigalet,/api/v1/people/8469653,Jordan,Sigalet,57,1981-02-19,New Westminster,BC,CAN,CAN,"6' 1""",180,False,False,N
230,8470084,G,Hannu Toivonen,/api/v1/people/8470084,Hannu,Toivonen,33,1984-05-18,Kalvola,,FIN,FIN,"6' 2""",200,False,False,Y
231,8449924,D,Teppo Numminen,/api/v1/people/8449924,Teppo,Numminen,27,1968-07-03,Tampere,,FIN,FIN,"6' 2""",198,False,False,Y
232,8459469,D,Rory Fitzpatrick,/api/v1/people/8459469,Rory,Fitzpatrick,8,1975-01-11,Rochester,NY,USA,USA,"6' 2""",210,False,False,N
233,8459640,R,Mike Grier,/api/v1/people/8459640,Mike,Grier,25,1975-01-05,Detroit,MI,USA,USA,"6' 1""",224,False,False,Y
234,8460562,C,Chris Drury,/api/v1/people/8460562,Chris,Drury,23,1976-08-20,Trumbull,CT,USA,USA,"5' 10""",191,False,False,N
235,8462045,D,Jay McKee,/api/v1/people/8462045,Jay,McKee,74,1977-09-08,Kingston,ON,CAN,CAN,"6' 4""",203,False,False,Y
236,8462077,C,Jochen Hecht,/api/v1/people/8462077,Jochen,Hecht,55,1977-06-21,Mannheim,,DEU,DEU,"6' 1""",198,False,False,Y
237,8464957,R,J-P Dumont,/api/v1/people/8464957,J-P,Dumont,71,1978-04-01,Montreal,QC,CAN,CAN,"6' 1""",205,False,False,N
238,8464975,C,Daniel Briere,/api/v1/people/8464975,Daniel,Briere,48,1977-10-06,Gatineau,QC,CAN,CAN,"5' 9""",174,False,False,Y
239,8465042,D,Toni Lydman,/api/v1/people/8465042,Toni,Lydman,32,1977-09-25,Lahti,,FIN,FIN,"6' 2""",213,False,False,Y
240,8466182,D,Henrik Tallinder,/api/v1/people/8466182,Henrik,Tallinder,20,1979-01-10,Stockholm,,SWE,SWE,"6' 4""",209,False,False,N
241,8466202,R,Maxim Afinogenov,/api/v1/people/8466202,Maxim,Afinogenov,61,1979-09-04,Moscow,,RUS,RUS,"6' 0""",190,False,False,Y
242,8466216,C,Adam Mair,/api/v1/people/8466216,Adam,Mair,11,1979-02-15,Hamilton,ON,CAN,CAN,"6' 1""",208,False,False,N
243,8466285,D,Brian Campbell,/api/v1/people/8466285,Brian,Campbell,51,1979-05-23,Strathroy,ON,CAN,CAN,"5' 10""",192,False,False,Y
244,8467354,D,Dmitri Kalinin,/api/v1/people/8467354,Dmitri,Kalinin,45,1980-07-22,Chelyabinsk,,RUS,RUS,"6' 3""",210,False,False,Y
245,8467355,L,Andrew Peters,/api/v1/people/8467355,Andrew,Peters,11,1980-05-05,St. Catharines,ON,CAN,CAN,"6' 4""",240,False,False,N
246,8467502,R,Ales Kotalik,/api/v1/people/8467502,Ales,Kotalik,12,1978-12-23,Jindrichuv Hradec,,CZE,CZE,"6' 1""",225,False,False,N
247,8467878,C,Tim Connolly,/api/v1/people/8467878,Tim,Connolly,12,1981-05-07,Syracuse,NY,USA,USA,"6' 1""",190,False,False,N
248,8467881,L,Taylor Pyatt,/api/v1/people/8467881,Taylor,Pyatt,17,1981-08-19,Thunder Bay,ON,CAN,CAN,"6' 4""",230,False,False,Y
249,8467887,D,Jeff Jillson,/api/v1/people/8467887,Jeff,Jillson,29,1980-07-24,North Smithfield,RI,USA,USA,"6' 3""",215,False,False,Y
250,8468700,C,Paul Gaustad,/api/v1/people/8468700,Paul,Gaustad,28,1982-02-03,Fargo,ND,USA,USA,"6' 5""",227,False,False,Y
251,8469475,C,Jiri Novotny,/api/v1/people/8469475,Jiri,Novotny,12,1983-08-12,Pelhrimov,,CZE,CZE,"6' 3""",204,False,False,Y
252,8469485,C,Derek Roy,/api/v1/people/8469485,Derek,Roy,8,1983-05-04,Ottawa,ON,CAN,CAN,"5' 9""",184,False,False,N
253,8469501,R,Chris Thorburn,/api/v1/people/8469501,Chris,Thorburn,22,1983-06-03,Sault Ste. Marie,ON,CAN,CAN,"6' 3""",235,False,False,Y
254,8469506,R,Jason Pominville,/api/v1/people/8469506,Jason,Pominville,29,1982-11-30,Repentigny,QC,CAN,CAN,"5' 11""",180,False,False,Y
255,8469509,D,Nathan Paetsch,/api/v1/people/8469509,Nathan,Paetsch,17,1983-03-30,Leroy,SK,CAN,CAN,"6' 1""",198,False,False,N
256,8470230,L,Daniel Paille,/api/v1/people/8470230,Daniel,Paille,0,1984-04-15,Welland,ON,CAN,CAN,"6' 1""",200,False,False,Y
257,8470598,L,Thomas Vanek,/api/v1/people/8470598,Thomas,Vanek,26,1984-01-19,Vienna,,AUT,AUT,"6' 2""",214,False,False,Y
258,8467928,D,Doug Janik,/api/v1/people/8467928,Doug,Janik,37,1980-03-26,Agawam,MA,USA,USA,"6' 2""",211,False,False,Y
259,8462047,G,Martin Biron,/api/v1/people/8462047,Martin,Biron,43,1977-08-15,Lac St. Charles,QC,CAN,CAN,"6' 2""",186,False,False,N
260,8466156,G,Mika Noronen,/api/v1/people/8466156,Mika,Noronen,31,1979-06-17,Tampere,,FIN,FIN,"6' 2""",196,False,False,N
261,8468011,G,Ryan Miller,/api/v1/people/8468011,Ryan,Miller,30,1980-07-17,East Lansing,MI,USA,USA,"6' 2""",170,False,False,Y
262,8458529,R,Alex Kovalev,/api/v1/people/8458529,Alex,Kovalev,27,1973-02-24,Togliatti,,RUS,RUS,"6' 2""",222,False,False,N
263,8459004,D,Craig Rivet,/api/v1/people/8459004,Craig,Rivet,52,1974-09-13,North Bay,ON,CAN,CAN,"6' 2""",207,False,False,Y
264,8459430,R,Niklas Sundstrom,/api/v1/people/8459430,Niklas,Sundstrom,37,1975-06-06,Ornskoldsvik,,SWE,SWE,"6' 0""",190,False,False,Y
265,8459442,C,Saku Koivu,/api/v1/people/8459442,Saku,Koivu,11,1974-11-23,Turku,,FIN,FIN,"5' 10""",181,False,False,Y
266,8460105,C,Radek Bonk,/api/v1/people/8460105,Radek,Bonk,14,1976-01-09,Krnov,,CZE,CZE,"6' 2""",210,False,False,Y
267,8460540,R,Mathieu Dandenault,/api/v1/people/8460540,Mathieu,Dandenault,25,1976-02-03,Sherbrooke,QC,CAN,CAN,"6' 0""",208,False,False,N
268,8460561,D,Sheldon Souray,/api/v1/people/8460561,Sheldon,Souray,44,1976-07-13,Elk Point,AB,CAN,CAN,"6' 4""",231,False,False,N
269,8460735,R,Richard Zednik,/api/v1/people/8460735,Richard,Zednik,20,1976-01-06,Banská Bystrica,,SVK,SVK,"6' 0""",200,False,False,Y
270,8460782,D,Todd Simpson,/api/v1/people/8460782,Todd,Simpson,24,1973-05-28,North Vancouver,BC,CAN,CAN,"6' 3""",220,False,False,N
271,8464994,L,Steve Begin,/api/v1/people/8464994,Steve,Begin,28,1978-06-14,Trois-Rivieres,QC,CAN,CAN,"6' 0""",192,False,False,N
272,8464998,C,Jan Bulis,/api/v1/people/8464998,Jan,Bulis,38,1978-03-18,Pardubice,,CZE,CZE,"6' 0""",209,False,False,Y
273,8465003,R,Pierre Dagenais,/api/v1/people/8465003,Pierre,Dagenais,26,1978-03-04,Blainville,QC,CAN,CAN,"6' 5""",218,False,False,N
274,8465914,D,Francis Bouillon,/api/v1/people/8465914,Francis,Bouillon,55,1975-10-17,New York City,NY,USA,USA,"5' 8""",194,False,False,N
275,8465992,R,Aaron Downey,/api/v1/people/8465992,Aaron,Downey,44,1974-08-27,Shelburne,ON,CAN,CAN,"6' 1""",215,False,False,N
276,8467371,C,Mike Ribeiro,/api/v1/people/8467371,Mike,Ribeiro,63,1980-02-10,Montreal,QC,CAN,CAN,"6' 0""",179,False,False,N
277,8467496,D,Andrei Markov,/api/v1/people/8467496,Andrei,Markov,79,1978-12-20,Voskresensk,,RUS,RUS,"6' 0""",200,False,False,Y
278,8467545,R,Michael Ryder,/api/v1/people/8467545,Michael,Ryder,17,1980-03-31,Bonavista,NL,CAN,CAN,"6' 1""",200,False,False,Y
279,8468309,D,Mark Streit,/api/v1/people/8468309,Mark,Streit,32,1977-12-11,Bern,,CHE,CHE,"5' 11""",186,False,False,N
280,8468745,D,Jean-Philippe Cote,/api/v1/people/8468745,Jean-Philippe,Cote,22,1982-04-22,Charlesbourg,QC,CAN,CAN,"6' 2""",216,False,False,N
281,8469120,L,Raitis Ivanans,/api/v1/people/8469120,Raitis,Ivanans,41,1979-01-03,Riga,,LVA,LVA,"6' 4""",231,False,False,N
282,8469460,D,Mike Komisarek,/api/v1/people/8469460,Mike,Komisarek,5,1982-01-19,West Islip,NY,USA,USA,"6' 4""",235,False,False,N
283,8469478,R,Alexander Perezhogin,/api/v1/people/8469478,Alexander,Perezhogin,42,1983-08-10,Ust-Kamenogorsk,,KAZ,KAZ,"6' 0""",211,False,False,N
284,8469521,C,Tomas Plekanec,/api/v1/people/8469521,Tomas,Plekanec,14,1982-10-31,Kladno,,CZE,CZE,"5' 11""",190,False,False,N
285,8469528,C,Garth Murray,/api/v1/people/8469528,Garth,Murray,41,1982-09-17,Regina,SK,CAN,CAN,"6' 2""",210,False,False,N
286,8469807,R,Jonathan Ferland,/api/v1/people/8469807,Jonathan,Ferland,86,1983-02-09,Quebec City,QC,CAN,CAN,"6' 2""",209,False,False,N
287,8470274,L,Chris Higgins,/api/v1/people/8470274,Chris,Higgins,20,1983-06-02,Smithtown,NY,USA,USA,"6' 0""",205,False,False,N
288,8470603,L,Andrei Kostitsyn,/api/v1/people/8470603,Andrei,Kostitsyn,46,1985-02-03,Novopolotsk,,BLR,BLR,"6' 0""",214,False,False,Y
289,8470654,C,Maxim Lapierre,/api/v1/people/8470654,Maxim,Lapierre,40,1985-03-29,Saint-Léonard,QC,CAN,CAN,"6' 2""",215,False,False,N
290,8460535,G,Jose Theodore,/api/v1/people/8460535,Jose,Theodore,60,1976-09-13,Laval,QC,CAN,CAN,"5' 11""",172,False,False,I
291,8466290,G,David Aebischer,/api/v1/people/8466290,David,Aebischer,1,1978-02-07,Fribourg,,CHE,CHE,"6' 1""",187,False,False,N
292,8469658,G,Cristobal Huet,/api/v1/people/8469658,Cristobal,Huet,39,1975-09-03,St-Martin-d'Hères,,FRA,FRA,"6' 1""",205,False,False,N
293,8471186,G,Yann Danis,/api/v1/people/8471186,Yann,Danis,40,1981-06-21,Lafontaine,QC,CAN,CAN,"5' 11""",180,False,False,N
294,8458069,C,Bryan Smolinski,/api/v1/people/8458069,Bryan,Smolinski,20,1971-12-27,Toledo,OH,USA,USA,"6' 1""",203,False,False,Y
295,8459636,D,Brad Norton,/api/v1/people/8459636,Brad,Norton,6,1975-02-13,Cambridge,MA,USA,USA,"6' 4""",230,False,False,I
296,8460484,C,Steve Martins,/api/v1/people/8460484,Steve,Martins,36,1972-04-13,Gati,QC,CAN,CAN,"5' 9""",185,False,False,Y
297,8460579,R,Vaclav Varada,/api/v1/people/8460579,Vaclav,Varada,26,1976-04-26,Vsetin,,CZE,CZE,"6' 0""",209,False,False,Y
298,8460621,R,Daniel Alfredsson,/api/v1/people/8460621,Daniel,Alfredsson,11,1972-12-11,Gothenburg,,SWE,SWE,"5' 11""",203,False,False,Y
299,8462033,D,Wade Redden,/api/v1/people/8462033,Wade,Redden,6,1977-06-12,Lloydminster,SK,CAN,CAN,"6' 2""",205,False,False,Y
300,8462093,L,Peter Schaefer,/api/v1/people/8462093,Peter,Schaefer,18,1977-07-12,Regina,SK,CAN,CAN,"6' 1""",200,False,False,N
301,8462185,L,Denis Hamel,/api/v1/people/8462185,Denis,Hamel,14,1977-05-10,Lachute,QC,CAN,CAN,"6' 2""",203,False,False,N
302,8464956,D,Chris Phillips,/api/v1/people/8464956,Chris,Phillips,4,1978-03-09,Calgary,AB,CAN,CAN,"6' 3""",219,False,False,I
303,8465009,D,Zdeno Chara,/api/v1/people/8465009,Zdeno,Chara,33,1977-03-18,Trencin,,SVK,SVK,"6' 9""",250,False,False,Y
304,8467370,C,Mike Fisher,/api/v1/people/8467370,Mike,Fisher,12,1980-06-05,Peterborough,ON,CAN,CAN,"6' 1""",216,False,False,Y
305,8467483,C,Tyler Arnason,/api/v1/people/8467483,Tyler,Arnason,39,1979-03-16,Oklahoma City,OK,USA,USA,"5' 11""",204,False,False,N
306,8467493,R,Chris Neil,/api/v1/people/8467493,Chris,Neil,25,1979-06-18,Flesherton,ON,CAN,CAN,"6' 1""",209,False,False,Y
307,8467899,R,Martin Havlat,/api/v1/people/8467899,Martin,Havlat,29,1981-04-19,Mlada Boleslav,,CZE,CZE,"6' 2""",210,False,False,N
308,8467967,C,Chris Kelly,/api/v1/people/8467967,Chris,Kelly,22,1980-11-11,Toronto,ON,CAN,CAN,"6' 0""",190,False,False,Y
309,8467977,R,Brian McGrattan,/api/v1/people/8467977,Brian,McGrattan,40,1981-09-02,Hamilton,ON,CAN,CAN,"6' 4""",235,False,False,N
310,8468427,D,Brian Pothier,/api/v1/people/8468427,Brian,Pothier,5,1977-04-15,New Bedford,MA,USA,USA,"6' 0""",204,False,False,Y
311,8468482,L,Dany Heatley,/api/v1/people/8468482,Dany,Heatley,15,1981-01-21,Freiburg,,DEU,CAN,"6' 3""",212,False,False,N
312,8468501,D,Anton Volchenkov,/api/v1/people/8468501,Anton,Volchenkov,20,1982-02-25,Moscow,,RUS,RUS,"6' 1""",220,False,False,Y
313,8468535,C,Antoine Vermette,/api/v1/people/8468535,Antoine,Vermette,50,1982-07-20,St. Agapit,QC,CAN,CAN,"6' 1""",197,False,False,Y
314,8468544,D,Filip Novak,/api/v1/people/8468544,Filip,Novak,46,1982-05-07,Ceské Budejovice,,CZE,CZE,"6' 0""",203,False,False,N
315,8469455,C,Jason Spezza,/api/v1/people/8469455,Jason,Spezza,19,1983-06-13,Toronto,ON,CAN,CAN,"6' 3""",216,True,False,Y
316,8469515,D,Tomas Malec,/api/v1/people/8469515,Tomas,Malec,41,1982-05-13,Skalica,,SVK,SVK,"6' 2""",215,False,False,N
317,8469575,D,Christoph Schubert,/api/v1/people/8469575,Christoph,Schubert,16,1982-02-05,Munich,,DEU,DEU,"6' 3""",230,False,False,Y
318,8469666,R,Brandon Bochenski,/api/v1/people/8469666,Brandon,Bochenski,27,1982-04-04,Blaine,MN,USA,USA,"6' 1""",195,False,False,Y
319,8470622,R,Patrick Eaves,/api/v1/people/8470622,Patrick,Eaves,18,1984-05-01,Calgary,AB,CAN,USA,"5' 11""",203,False,False,N
320,8471236,D,Andrej Meszaros,/api/v1/people/8471236,Andrej,Meszaros,41,1985-10-13,Povaská Bystrica,,SVK,SVK,"6' 2""",223,False,False,N
321,8447687,G,Dominik Hasek,/api/v1/people/8447687,Dominik,Hasek,39,1965-01-29,Pardubice,,CZE,CZE,"6' 1""",166,False,False,Y
322,8467486,G,Mike Morrison,/api/v1/people/8467486,Mike,Morrison,33,1979-07-11,Medford,MA,USA,USA,"6' 3""",194,False,False,N
323,8469548,G,Ray Emery,/api/v1/people/8469548,Ray,Emery,29,1982-09-28,Hamilton,ON,CAN,CAN,"6' 2""",196,False,False,N
324,8446454,R,Tie Domi,/api/v1/people/8446454,Tie,Domi,28,1969-11-01,Windsor,ON,CAN,CAN,"5' 10""",213,False,False,N
325,8450824,D,Luke Richardson,/api/v1/people/8450824,Luke,Richardson,2,1969-03-26,Ottawa,ON,CAN,CAN,"6' 3""",214,False,False,N
326,8451774,C,Mats Sundin,/api/v1/people/8451774,Mats,Sundin,13,1971-02-13,Bromma,,SWE,SWE,"6' 5""",231,False,False,Y
327,8458515,C,Eric Lindros,/api/v1/people/8458515,Eric,Lindros,88,1973-02-28,London,ON,CAN,CAN,"6' 4""",240,False,False,Y
328,8459439,C,Jason Allison,/api/v1/people/8459439,Jason,Allison,41,1975-05-29,North York,ON,CAN,CAN,"6' 3""",215,False,False,N
329,8459462,D,Bryan McCabe,/api/v1/people/8459462,Bryan,McCabe,28,1975-06-08,St. Catharines,ON,CAN,CAN,"6' 2""",223,False,False,Y
330,8459574,R,Darcy Tucker,/api/v1/people/8459574,Darcy,Tucker,16,1975-03-15,Castor,AB,CAN,CAN,"5' 10""",178,False,False,Y
331,8460495,C,Jeff O'Neill,/api/v1/people/8460495,Jeff,O'Neill,92,1976-02-23,Richmond Hill,ON,CAN,CAN,"6' 1""",195,False,False,N
332,8460502,R,Wade Belak,/api/v1/people/8460502,Wade,Belak,3,1976-07-03,Saskatoon,SK,CAN,CAN,"6' 5""",222,False,False,N
333,8462034,D,Aki Berg,/api/v1/people/8462034,Aki,Berg,8,1977-07-28,Turku,,FIN,FIN,"6' 3""",213,False,False,Y
334,8462035,L,Chad Kilger,/api/v1/people/8462035,Chad,Kilger,19,1976-11-27,Cornwall,ON,CAN,CAN,"6' 4""",224,False,False,N
335,8462072,R,Nathan Perrott,/api/v1/people/8462072,Nathan,Perrott,24,1976-12-08,Owen Sound,ON,CAN,CAN,"6' 0""",225,False,False,N
336,8462182,C,Clarke Wilm,/api/v1/people/8462182,Clarke,Wilm,39,1976-10-24,Central Butte,SK,CAN,CAN,"6' 0""",202,False,False,Y
337,8465200,D,Tomas Kaberle,/api/v1/people/8465200,Tomas,Kaberle,22,1978-03-02,Rakovnik,,CZE,CZE,"6' 1""",212,False,False,N
338,8467353,C,Nik Antropov,/api/v1/people/8467353,Nik,Antropov,80,1980-02-18,Ust-Kamenogorsk,,KAZ,KAZ,"6' 6""",245,False,False,Y
339,8467412,L,Alexei Ponikarovsky,/api/v1/people/8467412,Alexei,Ponikarovsky,12,1980-04-09,Kiev,,UKR,UKR,"6' 4""",225,False,False,Y
340,8467565,C,John Pohl,/api/v1/people/8467565,John,Pohl,21,1979-06-29,Rochester,MN,USA,USA,"6' 1""",196,False,False,Y
341,8468105,D,Alexander Khavanov,/api/v1/people/8468105,Alexander,Khavanov,25,1972-01-30,Moscow,,RUS,RUS,"6' 2""",205,False,False,I
342,8468868,R,Ben Ondrus,/api/v1/people/8468868,Ben,Ondrus,25,1982-06-25,Sherwood Park,AB,CAN,CAN,"5' 11""",208,False,False,N
343,8469470,D,Carlo Colaiacovo,/api/v1/people/8469470,Carlo,Colaiacovo,25,1983-01-27,Toronto,ON,CAN,CAN,"6' 1""",202,False,False,Y
344,8469516,D,Brendan Bell,/api/v1/people/8469516,Brendan,Bell,39,1983-03-31,Ottawa,ON,CAN,CAN,"6' 2""",205,False,False,N
345,8469531,D,Jay Harrison,/api/v1/people/8469531,Jay,Harrison,0,1982-11-03,Oshawa,ON,CAN,CAN,"6' 4""",222,False,False,N
346,8469581,C,Kyle Wellwood,/api/v1/people/8469581,Kyle,Wellwood,13,1983-05-16,Windsor,ON,CAN,CAN,"5' 10""",181,False,False,Y
347,8470058,D,Staffan Kronwall,/api/v1/people/8470058,Staffan,Kronwall,8,1982-09-10,Järfälla,,SWE,SWE,"6' 3""",209,False,False,N
348,8470162,C,Matt Stajan,/api/v1/people/8470162,Matt,Stajan,18,1983-12-19,Mississauga,ON,CAN,CAN,"6' 1""",195,False,False,Y
349,8470257,L,Alexander Steen,/api/v1/people/8470257,Alexander,Steen,20,1984-03-01,Winnipeg,MB,CAN,SWE,"6' 0""",211,True,False,Y
350,8470273,D,Ian White,/api/v1/people/8470273,Ian,White,18,1984-06-04,Steinbach,MB,CAN,CAN,"5' 10""",191,False,False,N
